"OrderID","ProductID","UnitPrice","Quantity","Discount"
947,72,10241.26,16,0.1
947,88,5731.51,13,0.2
948,5,4331.29,19,0.2
948,8,3181.14,19,0.05
948,47,8426.25,6,0.05
948,74,1675.53,1,0.1
949,91,6352.72,4,0.0
950,15,2601.34,6,0.15
950,69,1965.96,3,0.05
950,75,4084.70,7,0.1
951,11,1698.43,3,0.15
951,87,3972.04,4,0.05
952,47,8399.89,12,0.0
952,75,3868.98,1,0.0
952,86,5215.32,16,0.0
952,96,1252.86,5,0.2
953,26,4875.00,9,0.05
953,32,8514.32,1,0.05
953,34,2985.62,7,0.2
953,49,7106.83,4,0.0
953,55,368.40,4,0.0
954,55,369.61,8,0.0
955,56,8542.33,12,0.2
955,98,1751.46,15,0.05
956,1,5511.51,15,0.0
956,21,7124.49,5,0.0
956,35,5152.63,4,0.2
956,53,6532.98,7,0.0
956,95,1444.90,4,0.0
957,1,5902.00,10,0.05
957,4,3583.46,7,0.05
957,44,4494.44,19,0.05
957,47,8396.60,3,0.15
957,68,5373.01,7,0.15
958,15,2796.09,10,0.15
958,43,2743.75,13,0.05
958,45,5102.19,7,0.0
958,47,8051.13,6,0.2
959,38,9375.61,13,0.1
959,42,9392.91,7,0.2
959,88,5363.64,5,0.0
959,96,1203.60,8,0.0
960,50,4834.07,17,0.0
960,74,1658.48,2,0.0
960,83,9244.83,9,0.15
961,17,1011.73,20,0.2
961,56,7961.02,5,0.0
961,87,4126.10,9,0.05
961,91,6293.43,1,0.0
962,12,1741.55,14,0.0
962,38,9653.44,17,0.1
963,10,2893.93,18,0.1
963,43,2847.12,2,0.15
963,55,362.01,11,0.0
963,61,8910.24,14,0.2
963,94,9178.07,20,0.05
964,3,3359.62,13,0.15
964,30,8528.54,13,0.2
965,42,10044.31,17,0.15
965,67,4834.68,13,0.15
965,92,1212.11,20,0.2
966,6,258.29,18,0.05
966,23,6111.39,11,0.05
966,25,1451.26,1,0.2
966,69,1900.64,16,0.15
966,86,5339.52,15,0.0
967,60,4857.47,19,0.05
967,68,5271.81,17,0.1
967,99,1000.88,15,0.0
968,14,2129.81,17,0.2
968,55,390.42,11,0.05
968,89,4046.78,11,0.1
968,96,1187.09,4,0.1
969,1,5693.63,13,0.15
969,8,3235.46,3,0.05
969,12,1826.55,5,0.0
969,97,1714.70,4,0.0
970,15,2664.27,14,0.2
970,21,6855.36,9,0.0
970,57,714.89,3,0.0
970,69,2063.52,3,0.1
971,3,3338.78,7,0.2
971,13,8781.82,18,0.0
971,40,3793.69,5,0.2
971,97,1644.27,13,0.2
972,3,3378.12,12,0.05
972,34,3014.74,17,0.1
972,82,4705.29,5,0.05
972,89,4206.17,14,0.1
973,40,3716.44,8,0.15
973,72,9943.89,5,0.15
973,90,5275.86,20,0.0
974,7,6639.22,3,0.05
974,41,3780.40,10,0.1
974,67,4900.18,10,0.1
974,68,5436.01,11,0.2
974,98,1681.16,10,0.05
975,3,3385.86,14,0.15
975,73,4542.51,19,0.15
976,5,4390.31,1,0.0
977,15,2600.18,15,0.2
977,44,4439.37,5,0.15
977,53,6757.16,7,0.2
977,84,4899.15,15,0.0
977,88,5639.14,3,0.1
978,28,613.91,14,0.0
978,79,8869.50,4,0.15
979,40,3838.78,12,0.0
979,75,3968.31,15,0.1
979,85,10262.77,8,0.2
979,90,5260.09,15,0.0
980,52,9479.42,8,0.05
980,68,4956.32,3,0.05
980,73,4726.07,14,0.15
980,95,1454.28,6,0.1
981,52,9449.53,4,0.05
981,60,4769.37,14,0.05
981,64,914.95,2,0.2
981,86,5164.64,2,0.05
982,10,2957.32,11,0.1
982,28,634.62,6,0.0
982,96,1259.13,18,0.2
983,26,4679.48,2,0.15
983,44,4581.48,18,0.1
983,79,8730.76,5,0.2
983,81,2145.95,19,0.2
983,84,4665.14,9,0.0
984,14,2243.87,14,0.0
984,36,269.65,13,0.05
984,40,4002.83,13,0.2
984,72,10329.54,5,0.2
985,9,8850.38,5,0.0
986,4,3602.34,11,0.15
986,32,8125.54,7,0.2
986,44,4417.28,14,0.05
986,45,5252.64,11,0.2
986,67,5176.77,20,0.0
987,29,498.33,20,0.05
987,47,7709.17,1,0.1
987,53,7080.88,15,0.0
987,62,5015.22,8,0.2
987,72,9367.59,14,0.15
988,59,6739.60,17,0.15
988,82,4837.75,9,0.1
989,7,7001.06,3,0.15
990,15,2642.98,16,0.15
990,42,9861.72,6,0.0
990,61,8376.43,13,0.2
990,67,5153.69,3,0.05
990,88,5657.47,11,0.05
991,5,4484.50,17,0.15
992,43,2915.51,10,0.1
993,28,642.51,10,0.15
994,22,4282.90,16,0.0
995,61,8901.07,8,0.2
996,9,9016.61,13,0.05
996,18,5683.50,15,0.15
997,14,2300.36,6,0.15
997,18,5830.29,7,0.2
997,27,10003.03,14,0.05
997,41,3797.87,10,0.05
997,52,9484.27,19,0.15
998,12,1809.01,5,0.2
998,77,212.86,14,0.1
998,83,9670.32,5,0.05
999,14,2206.13,5,0.1
999,53,6858.49,5,0.1
999,75,4137.69,15,0.0
999,94,9489.29,5,0.1
1000,75,4230.39,2,0.1
