:START_ID(Review),:END_ID(Product),:TYPE
2448,81,ABOUT
2588,91,ABOUT
2902,26,ABOUT
183,41,ABOUT
678,9,ABOUT
1191,62,ABOUT
1294,17,ABOUT
1359,94,ABOUT
1477,43,ABOUT
1484,15,ABOUT
530,86,ABOUT
3188,39,ABOUT
3634,2,ABOUT
3711,20,ABOUT
4111,72,ABOUT
4475,72,ABOUT
4940,11,ABOUT
4218,77,ABOUT
3147,22,ABOUT
3271,32,ABOUT
4793,81,ABOUT
4809,96,ABOUT
148,41,ABOUT
1394,16,ABOUT
2761,38,ABOUT
2407,18,ABOUT
2536,4,ABOUT
2854,100,ABOUT
167,1,ABOUT
673,6,ABOUT
4766,95,ABOUT
4832,82,ABOUT
4879,39,ABOUT
2983,68,ABOUT
4224,91,ABOUT
2210,89,ABOUT
2527,95,ABOUT
2134,28,ABOUT
2162,63,ABOUT
2419,44,ABOUT
4693,77,ABOUT
22,97,ABOUT
379,70,ABOUT
3191,12,ABOUT
3242,34,ABOUT
3438,47,ABOUT
4141,18,ABOUT
4360,41,ABOUT
1686,35,ABOUT
2141,19,ABOUT
188,59,ABOUT
880,59,ABOUT
385,8,ABOUT
551,52,ABOUT
591,5,ABOUT
2988,79,ABOUT
3465,10,ABOUT
3655,25,ABOUT
1610,95,ABOUT
2510,35,ABOUT
2528,32,ABOUT
2628,34,ABOUT
1938,1,ABOUT
95,94,ABOUT
149,96,ABOUT
740,58,ABOUT
893,3,ABOUT
3227,72,ABOUT
3521,60,ABOUT
3260,27,ABOUT
3713,63,ABOUT
1600,2,ABOUT
2537,58,ABOUT
2789,96,ABOUT
4830,71,ABOUT
877,66,ABOUT
861,41,ABOUT
993,85,ABOUT
1149,39,ABOUT
1262,2,ABOUT
1841,21,ABOUT
2055,60,ABOUT
2555,4,ABOUT
3173,45,ABOUT
4390,45,ABOUT
4506,75,ABOUT
4732,34,ABOUT
1618,92,ABOUT
1855,24,ABOUT
2552,18,ABOUT
1161,37,ABOUT
3128,46,ABOUT
3470,20,ABOUT
3756,98,ABOUT
4076,44,ABOUT
3025,68,ABOUT
3748,28,ABOUT
3963,34,ABOUT
1999,50,ABOUT
2146,35,ABOUT
2842,46,ABOUT
4876,90,ABOUT
294,35,ABOUT
471,31,ABOUT
1093,99,ABOUT
1343,93,ABOUT
47,69,ABOUT
555,33,ABOUT
922,64,ABOUT
2890,59,ABOUT
3050,23,ABOUT
3142,24,ABOUT
4730,84,ABOUT
4611,24,ABOUT
1263,51,ABOUT
3562,6,ABOUT
3355,64,ABOUT
4197,76,ABOUT
2315,55,ABOUT
24,34,ABOUT
302,52,ABOUT
1270,17,ABOUT
181,31,ABOUT
246,77,ABOUT
3816,44,ABOUT
4568,27,ABOUT
1957,53,ABOUT
1758,40,ABOUT
2455,44,ABOUT
109,28,ABOUT
450,47,ABOUT
512,65,ABOUT
317,19,ABOUT
574,6,ABOUT
1975,2,ABOUT
2833,60,ABOUT
3330,31,ABOUT
3750,97,ABOUT
3783,43,ABOUT
3288,40,ABOUT
1568,85,ABOUT
1796,72,ABOUT
1817,64,ABOUT
1986,41,ABOUT
2079,3,ABOUT
436,61,ABOUT
513,3,ABOUT
4701,47,ABOUT
4929,80,ABOUT
1580,26,ABOUT
1809,44,ABOUT
1992,11,ABOUT
2154,6,ABOUT
2886,62,ABOUT
3058,4,ABOUT
3240,26,ABOUT
3245,5,ABOUT
3390,18,ABOUT
4109,81,ABOUT
1105,54,ABOUT
394,62,ABOUT
3349,87,ABOUT
3512,75,ABOUT
3806,51,ABOUT
2976,40,ABOUT
4041,34,ABOUT
622,71,ABOUT
848,22,ABOUT
1293,12,ABOUT
143,45,ABOUT
1053,100,ABOUT
1396,58,ABOUT
1403,95,ABOUT
2786,56,ABOUT
1766,48,ABOUT
1908,27,ABOUT
283,60,ABOUT
837,5,ABOUT
1251,57,ABOUT
1290,71,ABOUT
3305,98,ABOUT
4066,37,ABOUT
4394,22,ABOUT
3582,18,ABOUT
3977,18,ABOUT
4135,42,ABOUT
1774,74,ABOUT
2420,53,ABOUT
2876,39,ABOUT
4848,60,ABOUT
639,20,ABOUT
211,55,ABOUT
412,94,ABOUT
1354,6,ABOUT
2067,57,ABOUT
3673,99,ABOUT
3685,67,ABOUT
4920,26,ABOUT
1746,44,ABOUT
2127,91,ABOUT
2246,91,ABOUT
2409,69,ABOUT
866,86,ABOUT
1096,50,ABOUT
4054,3,ABOUT
3524,85,ABOUT
1837,29,ABOUT
4773,9,ABOUT
384,13,ABOUT
1488,7,ABOUT
2250,63,ABOUT
4543,72,ABOUT
4687,24,ABOUT
4807,58,ABOUT
4846,4,ABOUT
4594,93,ABOUT
4982,22,ABOUT
253,63,ABOUT
578,34,ABOUT
749,96,ABOUT
4136,96,ABOUT
1875,6,ABOUT
2320,57,ABOUT
2323,18,ABOUT
1340,23,ABOUT
1408,91,ABOUT
4986,91,ABOUT
4488,13,ABOUT
4652,96,ABOUT
4712,7,ABOUT
2374,55,ABOUT
2484,35,ABOUT
3921,40,ABOUT
4369,3,ABOUT
3670,67,ABOUT
4153,45,ABOUT
4565,38,ABOUT
229,50,ABOUT
265,50,ABOUT
1256,71,ABOUT
1460,19,ABOUT
857,12,ABOUT
979,9,ABOUT
989,30,ABOUT
1174,79,ABOUT
4491,46,ABOUT
1082,74,ABOUT
4073,17,ABOUT
1601,15,ABOUT
2736,65,ABOUT
552,49,ABOUT
645,50,ABOUT
2038,66,ABOUT
2939,33,ABOUT
4700,50,ABOUT
4056,67,ABOUT
4010,72,ABOUT
1730,99,ABOUT
1731,40,ABOUT
1906,72,ABOUT
114,52,ABOUT
988,18,ABOUT
4948,41,ABOUT
4950,4,ABOUT
4992,11,ABOUT
4801,32,ABOUT
4868,94,ABOUT
1628,12,ABOUT
1681,10,ABOUT
2347,24,ABOUT
2590,54,ABOUT
2760,62,ABOUT
3093,8,ABOUT
233,58,ABOUT
415,27,ABOUT
906,73,ABOUT
542,22,ABOUT
1794,19,ABOUT
2188,33,ABOUT
3032,92,ABOUT
3217,21,ABOUT
3064,40,ABOUT
3108,56,ABOUT
3649,51,ABOUT
3757,42,ABOUT
202,39,ABOUT
1166,78,ABOUT
1305,28,ABOUT
4963,49,ABOUT
1840,52,ABOUT
1994,55,ABOUT
1754,59,ABOUT
2733,57,ABOUT
2803,35,ABOUT
563,99,ABOUT
3786,45,ABOUT
3803,19,ABOUT
3949,45,ABOUT
4474,60,ABOUT
4606,8,ABOUT
4865,81,ABOUT
656,49,ABOUT
900,51,ABOUT
1240,13,ABOUT
1963,16,ABOUT
2737,43,ABOUT
2829,81,ABOUT
3097,95,ABOUT
3143,9,ABOUT
3334,18,ABOUT
207,22,ABOUT
565,68,ABOUT
933,33,ABOUT
1229,81,ABOUT
2544,34,ABOUT
2771,49,ABOUT
2936,55,ABOUT
3016,76,ABOUT
3723,55,ABOUT
3244,71,ABOUT
3498,37,ABOUT
1834,57,ABOUT
1932,92,ABOUT
2929,77,ABOUT
2969,15,ABOUT
4571,67,ABOUT
4680,54,ABOUT
4813,57,ABOUT
262,84,ABOUT
1167,79,ABOUT
2194,23,ABOUT
2487,54,ABOUT
2901,75,ABOUT
4527,10,ABOUT
4724,66,ABOUT
4887,57,ABOUT
4917,45,ABOUT
187,22,ABOUT
3814,45,ABOUT
1668,80,ABOUT
1710,86,ABOUT
2704,77,ABOUT
1829,100,ABOUT
4661,6,ABOUT
3935,24,ABOUT
3401,84,ABOUT
3691,97,ABOUT
3918,85,ABOUT
4350,76,ABOUT
4434,59,ABOUT
1228,40,ABOUT
1438,100,ABOUT
65,68,ABOUT
296,33,ABOUT
666,72,ABOUT
736,12,ABOUT
958,31,ABOUT
961,7,ABOUT
3537,92,ABOUT
3615,10,ABOUT
3676,93,ABOUT
2570,67,ABOUT
2121,9,ABOUT
2344,69,ABOUT
4339,16,ABOUT
42,69,ABOUT
102,78,ABOUT
538,10,ABOUT
3824,23,ABOUT
4416,63,ABOUT
2500,83,ABOUT
5000,75,ABOUT
3325,5,ABOUT
194,87,ABOUT
1056,68,ABOUT
2818,33,ABOUT
2083,67,ABOUT
2140,27,ABOUT
2269,36,ABOUT
3613,70,ABOUT
3863,23,ABOUT
4502,31,ABOUT
1501,11,ABOUT
186,31,ABOUT
603,83,ABOUT
696,91,ABOUT
3194,24,ABOUT
3366,34,ABOUT
3652,38,ABOUT
1810,1,ABOUT
2071,20,ABOUT
4803,78,ABOUT
4720,81,ABOUT
3113,58,ABOUT
175,93,ABOUT
505,78,ABOUT
1102,6,ABOUT
1160,4,ABOUT
1607,18,ABOUT
2144,22,ABOUT
2820,95,ABOUT
2618,8,ABOUT
2691,75,ABOUT
2698,76,ABOUT
3378,42,ABOUT
4276,97,ABOUT
3088,2,ABOUT
3565,41,ABOUT
13,54,ABOUT
225,82,ABOUT
564,34,ABOUT
1038,22,ABOUT
2009,27,ABOUT
2554,17,ABOUT
4853,85,ABOUT
3246,73,ABOUT
3495,16,ABOUT
3727,99,ABOUT
4004,14,ABOUT
4083,98,ABOUT
3973,57,ABOUT
4151,70,ABOUT
2621,18,ABOUT
2905,11,ABOUT
4713,16,ABOUT
4509,12,ABOUT
4292,76,ABOUT
1156,34,ABOUT
1453,72,ABOUT
1962,36,ABOUT
2255,50,ABOUT
1544,44,ABOUT
2182,95,ABOUT
2262,2,ABOUT
3161,15,ABOUT
3701,77,ABOUT
4842,45,ABOUT
798,69,ABOUT
1130,41,ABOUT
1448,8,ABOUT
123,23,ABOUT
264,38,ABOUT
1342,49,ABOUT
3284,44,ABOUT
4452,44,ABOUT
1777,89,ABOUT
4927,24,ABOUT
3630,99,ABOUT
29,87,ABOUT
548,10,ABOUT
879,93,ABOUT
1062,23,ABOUT
1168,64,ABOUT
3407,1,ABOUT
3959,40,ABOUT
4840,31,ABOUT
2033,34,ABOUT
2050,39,ABOUT
2378,33,ABOUT
702,14,ABOUT
927,6,ABOUT
292,25,ABOUT
572,54,ABOUT
934,46,ABOUT
1083,17,ABOUT
1212,7,ABOUT
2684,27,ABOUT
2832,72,ABOUT
3125,21,ABOUT
3183,44,ABOUT
3437,15,ABOUT
3502,97,ABOUT
3566,98,ABOUT
3933,63,ABOUT
1707,83,ABOUT
1910,89,ABOUT
2899,73,ABOUT
1072,18,ABOUT
4957,88,ABOUT
2051,73,ABOUT
2312,44,ABOUT
2466,10,ABOUT
2511,74,ABOUT
3664,86,ABOUT
3784,58,ABOUT
90,53,ABOUT
583,100,ABOUT
1478,74,ABOUT
2574,80,ABOUT
2708,69,ABOUT
2777,15,ABOUT
4698,15,ABOUT
1706,48,ABOUT
2174,23,ABOUT
71,31,ABOUT
1261,82,ABOUT
3576,23,ABOUT
4349,9,ABOUT
3199,12,ABOUT
3472,33,ABOUT
2578,82,ABOUT
4755,62,ABOUT
100,77,ABOUT
772,67,ABOUT
836,91,ABOUT
962,19,ABOUT
1285,36,ABOUT
3000,50,ABOUT
4236,90,ABOUT
4844,69,ABOUT
4702,72,ABOUT
915,39,ABOUT
1069,37,ABOUT
1602,84,ABOUT
1729,35,ABOUT
2289,84,ABOUT
2469,16,ABOUT
3148,46,ABOUT
3120,67,ABOUT
3417,92,ABOUT
4017,61,ABOUT
4174,95,ABOUT
398,62,ABOUT
557,5,ABOUT
669,66,ABOUT
771,13,ABOUT
889,18,ABOUT
4699,64,ABOUT
1527,20,ABOUT
2439,89,ABOUT
224,6,ABOUT
327,19,ABOUT
4008,76,ABOUT
4398,42,ABOUT
4968,39,ABOUT
84,48,ABOUT
1726,81,ABOUT
3092,54,ABOUT
3117,77,ABOUT
3560,76,ABOUT
3804,22,ABOUT
3870,79,ABOUT
3232,46,ABOUT
97,7,ABOUT
137,25,ABOUT
4925,6,ABOUT
2300,84,ABOUT
1860,22,ABOUT
2658,4,ABOUT
411,53,ABOUT
3657,39,ABOUT
4127,74,ABOUT
4131,88,ABOUT
3341,61,ABOUT
3352,97,ABOUT
1566,41,ABOUT
2247,30,ABOUT
4874,21,ABOUT
4926,24,ABOUT
4998,32,ABOUT
3316,64,ABOUT
3667,22,ABOUT
1234,85,ABOUT
1504,72,ABOUT
1776,88,ABOUT
2565,24,ABOUT
3922,89,ABOUT
4966,18,ABOUT
99,35,ABOUT
1407,99,ABOUT
3322,25,ABOUT
3449,46,ABOUT
1612,81,ABOUT
2270,39,ABOUT
4676,100,ABOUT
4501,71,ABOUT
3045,73,ABOUT
4149,26,ABOUT
285,40,ABOUT
2021,31,ABOUT
2298,82,ABOUT
2739,17,ABOUT
2623,32,ABOUT
3433,31,ABOUT
52,48,ABOUT
1116,70,ABOUT
1292,93,ABOUT
1513,95,ABOUT
1034,84,ABOUT
1266,50,ABOUT
1629,26,ABOUT
2060,41,ABOUT
4521,42,ABOUT
4623,86,ABOUT
4981,35,ABOUT
3043,53,ABOUT
4204,73,ABOUT
3445,7,ABOUT
3846,19,ABOUT
1559,22,ABOUT
2187,69,ABOUT
2613,59,ABOUT
4718,68,ABOUT
4624,6,ABOUT
3012,68,ABOUT
4415,4,ABOUT
381,70,ABOUT
494,17,ABOUT
700,1,ABOUT
981,82,ABOUT
1487,47,ABOUT
2317,79,ABOUT
2741,37,ABOUT
2306,72,ABOUT
3112,32,ABOUT
3263,40,ABOUT
3324,74,ABOUT
3811,49,ABOUT
4090,90,ABOUT
4439,44,ABOUT
4645,85,ABOUT
526,99,ABOUT
698,47,ABOUT
157,43,ABOUT
722,45,ABOUT
3717,17,ABOUT
1941,6,ABOUT
4486,49,ABOUT
4494,87,ABOUT
3361,62,ABOUT
4159,87,ABOUT
4311,95,ABOUT
618,26,ABOUT
713,41,ABOUT
2507,92,ABOUT
2827,12,ABOUT
1763,57,ABOUT
2218,85,ABOUT
2389,21,ABOUT
2522,47,ABOUT
2744,86,ABOUT
2809,82,ABOUT
4425,53,ABOUT
812,49,ABOUT
1268,49,ABOUT
2676,26,ABOUT
2719,96,ABOUT
2943,1,ABOUT
4716,55,ABOUT
3765,68,ABOUT
3952,21,ABOUT
3156,25,ABOUT
2365,75,ABOUT
495,22,ABOUT
580,37,ABOUT
1002,68,ABOUT
14,89,ABOUT
709,86,ABOUT
831,88,ABOUT
1482,96,ABOUT
1590,35,ABOUT
1917,64,ABOUT
2589,95,ABOUT
3484,69,ABOUT
4328,44,ABOUT
3255,56,ABOUT
3812,31,ABOUT
2029,96,ABOUT
2598,91,ABOUT
426,86,ABOUT
4570,62,ABOUT
4857,76,ABOUT
1549,46,ABOUT
2254,64,ABOUT
4116,12,ABOUT
4282,98,ABOUT
1193,86,ABOUT
1077,35,ABOUT
2709,9,ABOUT
2921,43,ABOUT
4612,75,ABOUT
3094,30,ABOUT
3704,8,ABOUT
4016,20,ABOUT
4092,57,ABOUT
3396,52,ABOUT
2078,15,ABOUT
871,20,ABOUT
1186,56,ABOUT
4751,79,ABOUT
3253,85,ABOUT
3559,92,ABOUT
3860,23,ABOUT
4367,71,ABOUT
442,12,ABOUT
1323,15,ABOUT
208,24,ABOUT
466,15,ABOUT
768,48,ABOUT
916,78,ABOUT
1300,93,ABOUT
4629,34,ABOUT
1885,92,ABOUT
2151,44,ABOUT
2463,59,ABOUT
3337,47,ABOUT
3543,82,ABOUT
3105,6,ABOUT
3187,80,ABOUT
4147,3,ABOUT
4400,31,ABOUT
4987,94,ABOUT
232,78,ABOUT
256,71,ABOUT
439,15,ABOUT
596,94,ABOUT
939,31,ABOUT
1001,24,ABOUT
1336,60,ABOUT
1490,92,ABOUT
1745,3,ABOUT
1594,64,ABOUT
1835,19,ABOUT
2014,27,ABOUT
2219,42,ABOUT
4590,12,ABOUT
3116,42,ABOUT
3182,24,ABOUT
3552,32,ABOUT
3895,35,ABOUT
4105,2,ABOUT
611,95,ABOUT
19,58,ABOUT
1381,47,ABOUT
1700,82,ABOUT
2085,4,ABOUT
2267,67,ABOUT
2870,51,ABOUT
2971,41,ABOUT
3436,50,ABOUT
3647,46,ABOUT
3687,16,ABOUT
4273,10,ABOUT
3387,42,ABOUT
3578,38,ABOUT
1205,6,ABOUT
2566,64,ABOUT
1893,51,ABOUT
2064,4,ABOUT
2925,75,ABOUT
3628,28,ABOUT
3650,30,ABOUT
4480,4,ABOUT
339,40,ABOUT
383,20,ABOUT
3081,76,ABOUT
3820,79,ABOUT
447,40,ABOUT
2265,65,ABOUT
4951,82,ABOUT
4458,81,ABOUT
4524,31,ABOUT
777,23,ABOUT
1138,89,ABOUT
3797,11,ABOUT
1980,20,ABOUT
2403,19,ABOUT
911,100,ABOUT
1188,68,ABOUT
3880,23,ABOUT
4418,5,ABOUT
1519,18,ABOUT
2850,72,ABOUT
475,3,ABOUT
575,11,ABOUT
1092,28,ABOUT
776,16,ABOUT
808,54,ABOUT
875,42,ABOUT
1232,16,ABOUT
3623,22,ABOUT
3638,16,ABOUT
4006,3,ABOUT
4102,27,ABOUT
4257,83,ABOUT
2309,33,ABOUT
2806,21,ABOUT
2338,93,ABOUT
2387,3,ABOUT
504,63,ABOUT
682,84,ABOUT
944,93,ABOUT
4461,75,ABOUT
4812,89,ABOUT
61,57,ABOUT
651,36,ABOUT
1118,93,ABOUT
2638,60,ABOUT
3079,79,ABOUT
3136,5,ABOUT
3665,77,ABOUT
3421,19,ABOUT
3663,34,ABOUT
4188,97,ABOUT
1172,11,ABOUT
1637,2,ABOUT
2747,95,ABOUT
1985,29,ABOUT
3247,36,ABOUT
4361,69,ABOUT
170,100,ABOUT
612,92,ABOUT
742,78,ABOUT
514,62,ABOUT
746,20,ABOUT
2153,46,ABOUT
2272,66,ABOUT
2633,18,ABOUT
2895,9,ABOUT
2915,77,ABOUT
4789,26,ABOUT
3381,69,ABOUT
3669,9,ABOUT
2356,1,ABOUT
2664,24,ABOUT
4719,94,ABOUT
4942,50,ABOUT
3066,7,ABOUT
3234,65,ABOUT
4112,21,ABOUT
4287,62,ABOUT
2282,65,ABOUT
2359,13,ABOUT
2805,60,ABOUT
4481,90,ABOUT
4919,100,ABOUT
356,60,ABOUT
783,18,ABOUT
3345,76,ABOUT
3481,84,ABOUT
3510,91,ABOUT
3572,36,ABOUT
4152,79,ABOUT
4932,85,ABOUT
2222,8,ABOUT
2268,2,ABOUT
2724,71,ABOUT
158,57,ABOUT
528,11,ABOUT
1060,14,ABOUT
1236,35,ABOUT
133,48,ABOUT
1494,93,ABOUT
4172,86,ABOUT
4410,72,ABOUT
3468,48,ABOUT
2460,34,ABOUT
2630,53,ABOUT
2875,33,ABOUT
2926,97,ABOUT
2799,95,ABOUT
3894,46,ABOUT
3202,12,ABOUT
4002,29,ABOUT
4265,80,ABOUT
205,18,ABOUT
491,74,ABOUT
1010,38,ABOUT
1029,49,ABOUT
1309,9,ABOUT
1365,87,ABOUT
4585,12,ABOUT
4635,4,ABOUT
77,63,ABOUT
244,43,ABOUT
803,24,ABOUT
1400,45,ABOUT
3614,94,ABOUT
3939,96,ABOUT
2533,1,ABOUT
2885,42,ABOUT
2054,75,ABOUT
2665,20,ABOUT
2934,31,ABOUT
3,24,ABOUT
393,98,ABOUT
1163,53,ABOUT
1401,89,ABOUT
1492,82,ABOUT
4939,15,ABOUT
3248,32,ABOUT
3730,89,ABOUT
4139,23,ABOUT
3060,76,ABOUT
3317,42,ABOUT
3405,26,ABOUT
3890,15,ABOUT
4007,68,ABOUT
4138,53,ABOUT
318,19,ABOUT
437,54,ABOUT
1249,85,ABOUT
1682,2,ABOUT
2175,4,ABOUT
2360,45,ABOUT
4897,77,ABOUT
4904,95,ABOUT
4973,89,ABOUT
4459,29,ABOUT
3301,76,ABOUT
4402,4,ABOUT
1949,11,ABOUT
2287,38,ABOUT
2504,22,ABOUT
2056,3,ABOUT
2557,82,ABOUT
4743,14,ABOUT
15,61,ABOUT
371,4,ABOUT
460,81,ABOUT
832,83,ABOUT
1423,13,ABOUT
3021,50,ABOUT
3549,98,ABOUT
4070,68,ABOUT
4630,13,ABOUT
4916,79,ABOUT
2851,57,ABOUT
33,51,ABOUT
281,84,ABOUT
1087,66,ABOUT
1454,16,ABOUT
3023,85,ABOUT
3030,25,ABOUT
3106,89,ABOUT
3981,28,ABOUT
3991,45,ABOUT
2345,72,ABOUT
1701,51,ABOUT
1819,24,ABOUT
1929,31,ABOUT
2283,96,ABOUT
3291,96,ABOUT
3642,66,ABOUT
4364,65,ABOUT
3721,92,ABOUT
3827,69,ABOUT
4030,32,ABOUT
767,52,ABOUT
4552,58,ABOUT
4783,56,ABOUT
1761,16,ABOUT
2577,73,ABOUT
2754,7,ABOUT
1563,40,ABOUT
1767,61,ABOUT
2081,60,ABOUT
2098,7,ABOUT
2103,17,ABOUT
1509,91,ABOUT
3440,17,ABOUT
3548,56,ABOUT
4252,55,ABOUT
4535,59,ABOUT
4749,98,ABOUT
321,23,ABOUT
754,34,ABOUT
1339,66,ABOUT
1572,20,ABOUT
1577,38,ABOUT
2549,6,ABOUT
2075,1,ABOUT
2090,97,ABOUT
2333,94,ABOUT
2874,69,ABOUT
1026,71,ABOUT
3735,32,ABOUT
3901,98,ABOUT
4380,5,ABOUT
3499,43,ABOUT
3672,84,ABOUT
1592,6,ABOUT
2948,67,ABOUT
258,12,ABOUT
280,47,ABOUT
26,72,ABOUT
918,74,ABOUT
3656,88,ABOUT
4106,4,ABOUT
4960,37,ABOUT
2172,24,ABOUT
2486,48,ABOUT
3978,27,ABOUT
94,8,ABOUT
801,22,ABOUT
238,14,ABOUT
282,22,ABOUT
787,23,ABOUT
1183,27,ABOUT
1326,32,ABOUT
1327,62,ABOUT
1466,30,ABOUT
3295,80,ABOUT
3787,42,ABOUT
1709,78,ABOUT
2520,34,ABOUT
2341,45,ABOUT
4201,7,ABOUT
21,21,ABOUT
251,86,ABOUT
1192,36,ABOUT
4779,13,ABOUT
4463,77,ABOUT
4555,15,ABOUT
4972,35,ABOUT
3082,72,ABOUT
3843,82,ABOUT
4121,7,ABOUT
4213,52,ABOUT
4387,3,ABOUT
1662,13,ABOUT
2662,61,ABOUT
85,65,ABOUT
234,65,ABOUT
3367,86,ABOUT
4539,59,ABOUT
2770,67,ABOUT
3583,66,ABOUT
3782,25,ABOUT
235,58,ABOUT
176,90,ABOUT
332,5,ABOUT
568,63,ABOUT
759,35,ABOUT
3573,32,ABOUT
1557,19,ABOUT
2310,72,ABOUT
2860,69,ABOUT
4785,50,ABOUT
3168,48,ABOUT
3871,29,ABOUT
179,80,ABOUT
1370,47,ABOUT
1571,73,ABOUT
3429,34,ABOUT
4263,1,ABOUT
1299,7,ABOUT
1313,97,ABOUT
17,83,ABOUT
298,2,ABOUT
1307,68,ABOUT
1924,69,ABOUT
2178,8,ABOUT
3742,1,ABOUT
414,8,ABOUT
610,37,ABOUT
1287,88,ABOUT
1510,36,ABOUT
4516,35,ABOUT
2459,88,ABOUT
1956,88,ABOUT
2444,66,ABOUT
263,15,ABOUT
493,40,ABOUT
3140,58,ABOUT
3336,92,ABOUT
3801,25,ABOUT
4229,75,ABOUT
3561,62,ABOUT
338,39,ABOUT
855,24,ABOUT
967,2,ABOUT
1306,9,ABOUT
1630,44,ABOUT
1684,20,ABOUT
1827,89,ABOUT
2855,13,ABOUT
4633,42,ABOUT
4889,22,ABOUT
226,53,ABOUT
309,2,ABOUT
779,81,ABOUT
909,60,ABOUT
948,5,ABOUT
1112,90,ABOUT
3695,11,ABOUT
3944,52,ABOUT
4134,100,ABOUT
4281,35,ABOUT
4290,62,ABOUT
1923,21,ABOUT
1004,8,ABOUT
3831,62,ABOUT
3150,19,ABOUT
4445,27,ABOUT
1844,68,ABOUT
4514,82,ABOUT
391,9,ABOUT
691,97,ABOUT
1364,11,ABOUT
2299,88,ABOUT
2417,29,ABOUT
2443,73,ABOUT
3357,86,ABOUT
3206,78,ABOUT
3241,81,ABOUT
3296,93,ABOUT
4312,46,ABOUT
2191,6,ABOUT
354,26,ABOUT
714,18,ABOUT
4485,71,ABOUT
4708,48,ABOUT
4882,57,ABOUT
3516,25,ABOUT
3557,97,ABOUT
3842,29,ABOUT
4244,39,ABOUT
4301,34,ABOUT
1724,46,ABOUT
2020,20,ABOUT
2681,60,ABOUT
