:START_ID(Order),:END_ID(Product),:TYPE,UnitPrice,Quantity,Discount
642,75,CONTAINS,4162.35,17,0.05
643,54,CONTAINS,5214.33,4,0.0
643,66,CONTAINS,1897.16,14,0.2
643,67,CONTAINS,5058.99,2,0.15
644,6,CONTAINS,259.14,14,0.05
644,12,CONTAINS,1812.72,2,0.0
645,27,CONTAINS,10153.29,19,0.15
645,30,CONTAINS,8350.5,20,0.2
645,48,CONTAINS,7528.91,3,0.1
646,41,CONTAINS,3831.33,4,0.2
646,59,CONTAINS,6629.98,18,0.0
646,93,CONTAINS,6330.49,20,0.2
647,29,CONTAINS,531.79,11,0.05
647,60,CONTAINS,4689.47,7,0.2
647,89,CONTAINS,4024.3,8,0.15
647,99,CONTAINS,913.5,7,0.15
648,11,CONTAINS,1660.25,3,0.05
648,12,CONTAINS,1837.99,20,0.05
648,32,CONTAINS,8796.84,1,0.15
648,70,CONTAINS,3837.8,5,0.1
649,30,CONTAINS,8123.88,15,0.05
650,3,CONTAINS,3489.77,14,0.1
650,54,CONTAINS,5065.78,5,0.0
650,64,CONTAINS,903.01,8,0.2
650,68,CONTAINS,5014.36,10,0.0
651,2,CONTAINS,863.72,20,0.1
651,72,CONTAINS,9724.79,19,0.05
651,80,CONTAINS,8110.97,15,0.15
651,95,CONTAINS,1459.22,11,0.2
652,45,CONTAINS,5550.69,3,0.1
652,54,CONTAINS,4843.56,15,0.1
652,87,CONTAINS,4003.38,16,0.1
653,10,CONTAINS,2714.41,2,0.0
653,21,CONTAINS,6804.1,20,0.1
653,37,CONTAINS,3055.89,3,0.1
653,59,CONTAINS,6649.96,1,0.0
653,79,CONTAINS,9108.45,14,0.15
654,52,CONTAINS,9498.97,10,0.1
655,95,CONTAINS,1457.27,8,0.15
656,1,CONTAINS,5811.92,16,0.2
656,11,CONTAINS,1597.84,9,0.1
656,12,CONTAINS,1869.47,1,0.05
656,15,CONTAINS,2706.24,8,0.2
656,44,CONTAINS,4281.23,7,0.05
657,5,CONTAINS,4218.59,14,0.1
657,42,CONTAINS,9452.2,6,0.2
657,70,CONTAINS,3593.24,6,0.15
658,1,CONTAINS,5909.07,20,0.0
658,57,CONTAINS,689.73,5,0.05
658,71,CONTAINS,8351.72,15,0.05
658,81,CONTAINS,2126.1,8,0.1
658,99,CONTAINS,983.49,2,0.15
659,24,CONTAINS,7174.97,6,0.2
659,66,CONTAINS,1902.95,17,0.05
659,67,CONTAINS,4979.99,1,0.2
659,81,CONTAINS,2159.35,15,0.15
659,100,CONTAINS,412.95,17,0.15
660,35,CONTAINS,5441.68,14,0.05
660,57,CONTAINS,745.4,19,0.0
660,76,CONTAINS,9551.76,13,0.1
660,94,CONTAINS,9559.19,11,0.15
660,100,CONTAINS,398.8,13,0.0
661,6,CONTAINS,248.51,10,0.05
661,54,CONTAINS,4954.35,6,0.2
661,72,CONTAINS,9505.87,19,0.15
661,88,CONTAINS,5788.64,1,0.2
662,59,CONTAINS,6845.29,6,0.1
662,70,CONTAINS,3634.75,17,0.2
662,76,CONTAINS,9269.15,20,0.1
662,92,CONTAINS,1238.4,1,0.15
663,17,CONTAINS,1031.51,15,0.1
663,33,CONTAINS,217.43,10,0.05
663,36,CONTAINS,262.62,16,0.05
663,62,CONTAINS,5114.65,15,0.2
663,76,CONTAINS,9564.94,20,0.2
664,42,CONTAINS,9134.06,14,0.15
664,49,CONTAINS,7537.16,11,0.2
664,76,CONTAINS,9335.18,5,0.1
664,100,CONTAINS,423.56,17,0.2
665,5,CONTAINS,4396.11,5,0.2
665,66,CONTAINS,1845.23,20,0.1
666,55,CONTAINS,380.63,15,0.15
666,80,CONTAINS,7731.15,6,0.0
666,91,CONTAINS,6257.13,12,0.2
666,94,CONTAINS,9561.09,14,0.2
667,10,CONTAINS,2815.38,11,0.0
667,13,CONTAINS,9325.36,5,0.2
668,2,CONTAINS,895.81,13,0.05
668,45,CONTAINS,5402.67,20,0.0
668,54,CONTAINS,5044.68,4,0.0
668,89,CONTAINS,4181.68,2,0.2
668,98,CONTAINS,1640.71,18,0.2
669,22,CONTAINS,4258.38,13,0.05
669,66,CONTAINS,1849.89,12,0.15
669,100,CONTAINS,403.77,1,0.2
670,87,CONTAINS,3962.62,19,0.2
671,29,CONTAINS,537.23,9,0.1
671,62,CONTAINS,5097.99,1,0.15
672,75,CONTAINS,4092.1,5,0.15
672,90,CONTAINS,5068.57,17,0.2
673,13,CONTAINS,9556.29,3,0.0
673,29,CONTAINS,519.37,20,0.0
673,78,CONTAINS,5332.21,10,0.15
673,82,CONTAINS,4576.09,15,0.15
674,2,CONTAINS,864.34,18,0.15
674,11,CONTAINS,1724.64,17,0.05
674,14,CONTAINS,2167.66,1,0.0
674,57,CONTAINS,699.18,17,0.1
674,64,CONTAINS,916.73,16,0.2
675,65,CONTAINS,4223.34,9,0.1
675,72,CONTAINS,9892.77,14,0.2
676,5,CONTAINS,4438.97,13,0.05
676,7,CONTAINS,6807.47,4,0.15
677,1,CONTAINS,5693.08,3,0.05
677,90,CONTAINS,4985.85,9,0.1
678,21,CONTAINS,6675.73,15,0.0
678,64,CONTAINS,987.22,11,0.15
679,43,CONTAINS,2751.49,17,0.2
679,46,CONTAINS,6513.59,13,0.2
680,92,CONTAINS,1206.83,7,0.15
681,15,CONTAINS,2785.49,11,0.05
681,98,CONTAINS,1745.41,9,0.05
682,61,CONTAINS,8545.34,13,0.15
682,78,CONTAINS,4901.21,2,0.15
682,84,CONTAINS,4829.01,11,0.05
682,99,CONTAINS,967.78,3,0.2
683,1,CONTAINS,5784.4,14,0.0
683,29,CONTAINS,503.55,12,0.2
683,44,CONTAINS,4583.51,11,0.15
683,53,CONTAINS,6928.39,13,0.2
683,88,CONTAINS,5739.93,19,0.1
684,7,CONTAINS,6630.54,10,0.2
685,59,CONTAINS,6522.14,4,0.2
685,87,CONTAINS,4231.62,1,0.05
686,4,CONTAINS,3596.71,13,0.0
687,15,CONTAINS,2767.94,14,0.05
687,29,CONTAINS,520.54,10,0.1
687,39,CONTAINS,634.78,2,0.15
687,56,CONTAINS,7955.37,9,0.2
687,73,CONTAINS,4486.85,13,0.15
688,10,CONTAINS,2879.18,13,0.05
688,43,CONTAINS,2797.3,8,0.0
688,51,CONTAINS,1789.22,8,0.1
688,95,CONTAINS,1445.94,10,0.1
689,22,CONTAINS,4121.59,10,0.05
689,54,CONTAINS,5221.76,10,0.15
689,76,CONTAINS,9204.09,9,0.05
689,82,CONTAINS,4908.51,17,0.2
690,17,CONTAINS,1014.94,20,0.2
690,32,CONTAINS,8697.02,17,0.2
690,37,CONTAINS,2848.4,2,0.1
690,68,CONTAINS,4987.01,9,0.2
691,60,CONTAINS,4656.53,13,0.15
691,88,CONTAINS,5580.74,14,0.05
692,74,CONTAINS,1684.65,19,0.2
692,84,CONTAINS,4629.28,9,0.15
693,53,CONTAINS,7077.1,1,0.05
693,95,CONTAINS,1438.68,12,0.15
693,100,CONTAINS,393.21,7,0.05
694,15,CONTAINS,2691.32,15,0.05
694,65,CONTAINS,4537.37,5,0.05
695,25,CONTAINS,1452.86,8,0.05
695,29,CONTAINS,532.68,7,0.0
695,30,CONTAINS,8763.45,5,0.15
695,52,CONTAINS,9634.5,13,0.1
695,80,CONTAINS,7713.87,12,0.15
696,9,CONTAINS,8869.02,7,0.0
696,83,CONTAINS,9849.6,4,0.15
696,88,CONTAINS,5283.02,15,0.1
697,57,CONTAINS,735.07,5,0.05
697,72,CONTAINS,9391.6,12,0.05
697,89,CONTAINS,4355.44,5,0.0
697,93,CONTAINS,6678.14,8,0.1
697,98,CONTAINS,1625.43,12,0.05
698,30,CONTAINS,8050.18,8,0.0
698,33,CONTAINS,224.51,19,0.15
698,51,CONTAINS,1779.79,19,0.15
698,82,CONTAINS,4669.59,9,0.15
698,93,CONTAINS,6353.0,4,0.0
699,7,CONTAINS,6715.25,2,0.1
700,30,CONTAINS,8105.71,2,0.2
700,36,CONTAINS,289.56,20,0.15
700,65,CONTAINS,4215.95,14,0.15
700,83,CONTAINS,9353.77,3,0.15
701,17,CONTAINS,1023.41,10,0.15
701,72,CONTAINS,10107.57,5,0.15
701,73,CONTAINS,4647.74,12,0.0
702,39,CONTAINS,632.27,16,0.2
702,80,CONTAINS,8203.81,2,0.05
702,83,CONTAINS,10117.45,18,0.15
703,29,CONTAINS,499.08,5,0.2
703,36,CONTAINS,279.39,12,0.15
703,44,CONTAINS,4386.71,3,0.0
703,54,CONTAINS,5109.0,5,0.2
704,4,CONTAINS,3642.36,10,0.1
705,37,CONTAINS,3101.01,16,0.05
705,48,CONTAINS,7374.97,5,0.15
705,62,CONTAINS,5308.62,14,0.0
706,13,CONTAINS,9396.35,7,0.15
706,69,CONTAINS,2030.94,18,0.1
707,89,CONTAINS,4272.75,15,0.2
708,3,CONTAINS,3300.91,16,0.05
708,4,CONTAINS,3588.21,18,0.05
708,12,CONTAINS,1749.94,1,0.0
708,67,CONTAINS,5223.86,14,0.0
708,78,CONTAINS,5333.54,8,0.0
709,53,CONTAINS,6744.54,6,0.05
710,7,CONTAINS,6415.33,10,0.2
710,23,CONTAINS,6356.84,12,0.05
710,33,CONTAINS,227.66,8,0.2
710,48,CONTAINS,7942.53,9,0.05
710,68,CONTAINS,5120.43,8,0.0
711,1,CONTAINS,5772.64,2,0.15
711,24,CONTAINS,7344.45,16,0.1
711,83,CONTAINS,9346.35,14,0.0
711,96,CONTAINS,1204.8,3,0.05
712,34,CONTAINS,2806.35,18,0.05
712,36,CONTAINS,273.53,20,0.1
712,77,CONTAINS,202.58,2,0.15
713,7,CONTAINS,6422.61,16,0.15
713,17,CONTAINS,1026.81,17,0.1
714,92,CONTAINS,1265.17,7,0.1
715,23,CONTAINS,6014.84,19,0.15
715,33,CONTAINS,213.68,19,0.1
715,53,CONTAINS,6980.77,20,0.1
715,64,CONTAINS,923.24,4,0.2
715,77,CONTAINS,213.28,1,0.05
716,5,CONTAINS,4400.25,20,0.15
716,10,CONTAINS,2876.23,1,0.2
716,27,CONTAINS,9915.92,3,0.0
716,62,CONTAINS,5305.89,2,0.1
716,87,CONTAINS,4168.21,5,0.15
717,2,CONTAINS,906.21,4,0.1
717,62,CONTAINS,4997.92,8,0.2
717,91,CONTAINS,6140.79,10,0.0
718,3,CONTAINS,3416.48,10,0.0
718,4,CONTAINS,3591.0,5,0.1
719,6,CONTAINS,254.22,17,0.05
719,39,CONTAINS,615.21,7,0.2
719,64,CONTAINS,920.49,19,0.15
719,65,CONTAINS,4199.37,18,0.1
720,70,CONTAINS,3835.82,17,0.1
720,81,CONTAINS,2031.02,3,0.0
721,14,CONTAINS,2328.3,3,0.2
721,26,CONTAINS,4658.32,13,0.1
721,44,CONTAINS,4285.24,10,0.15
722,39,CONTAINS,606.83,14,0.05
722,80,CONTAINS,7811.57,18,0.1
722,84,CONTAINS,4516.83,18,0.1
722,93,CONTAINS,6183.67,11,0.1
723,17,CONTAINS,975.48,11,0.05
723,25,CONTAINS,1411.02,1,0.2
723,33,CONTAINS,212.91,12,0.05
723,72,CONTAINS,9903.09,12,0.0
723,77,CONTAINS,212.48,5,0.15
724,56,CONTAINS,7983.28,17,0.0
724,99,CONTAINS,928.05,14,0.15
725,25,CONTAINS,1433.42,12,0.15
725,44,CONTAINS,4688.64,13,0.15
725,48,CONTAINS,7664.17,12,0.2
725,97,CONTAINS,1621.46,17,0.2
725,98,CONTAINS,1656.59,13,0.1
726,77,CONTAINS,217.42,4,0.2
726,86,CONTAINS,5310.13,4,0.1
727,25,CONTAINS,1477.41,19,0.1
727,37,CONTAINS,2977.98,5,0.05
727,39,CONTAINS,641.64,15,0.2
728,5,CONTAINS,4306.69,9,0.2
728,38,CONTAINS,9179.4,14,0.05
728,89,CONTAINS,4210.3,2,0.2
729,4,CONTAINS,3608.48,17,0.0
729,56,CONTAINS,7875.06,1,0.0
729,68,CONTAINS,5324.91,15,0.05
729,78,CONTAINS,4949.14,19,0.1
729,97,CONTAINS,1602.32,1,0.15
730,2,CONTAINS,908.05,14,0.1
730,8,CONTAINS,3259.95,12,0.05
730,61,CONTAINS,8329.17,11,0.0
730,94,CONTAINS,9134.5,7,0.05
731,35,CONTAINS,5350.98,18,0.1
731,62,CONTAINS,5332.58,15,0.15
731,89,CONTAINS,4082.29,4,0.0
731,91,CONTAINS,6372.93,6,0.15
732,41,CONTAINS,3788.38,18,0.2
733,52,CONTAINS,9252.6,14,0.0
733,62,CONTAINS,5088.83,17,0.05
733,81,CONTAINS,1987.16,6,0.2
734,3,CONTAINS,3424.42,14,0.1
734,4,CONTAINS,3469.66,15,0.15
734,35,CONTAINS,5603.76,15,0.2
734,72,CONTAINS,10294.86,14,0.0
735,3,CONTAINS,3415.53,12,0.05
735,24,CONTAINS,7846.31,19,0.2
735,57,CONTAINS,714.99,1,0.0
735,97,CONTAINS,1719.76,15,0.1
736,17,CONTAINS,972.51,1,0.15
736,61,CONTAINS,8652.33,7,0.0
736,69,CONTAINS,2039.56,7,0.2
736,71,CONTAINS,8249.5,16,0.15
737,8,CONTAINS,3021.88,17,0.1
737,33,CONTAINS,227.63,19,0.05
737,49,CONTAINS,7688.7,3,0.05
738,78,CONTAINS,5018.61,3,0.15
738,92,CONTAINS,1221.56,10,0.2
739,84,CONTAINS,4933.2,9,0.2
740,34,CONTAINS,2966.61,19,0.1
740,38,CONTAINS,9551.17,2,0.05
740,93,CONTAINS,6450.49,20,0.15
741,74,CONTAINS,1635.58,12,0.1
742,1,CONTAINS,5888.21,19,0.0
743,13,CONTAINS,9458.84,19,0.15
743,25,CONTAINS,1405.56,7,0.1
743,47,CONTAINS,7720.57,5,0.0
743,82,CONTAINS,4722.1,16,0.05
744,30,CONTAINS,8051.42,16,0.2
744,32,CONTAINS,8800.69,15,0.0
744,49,CONTAINS,7090.73,17,0.2
744,54,CONTAINS,5074.32,18,0.15
744,86,CONTAINS,5359.55,20,0.0
745,42,CONTAINS,9131.35,18,0.0
745,44,CONTAINS,4617.6,6,0.1
745,77,CONTAINS,212.33,17,0.05
746,68,CONTAINS,5110.26,11,0.15
746,87,CONTAINS,4194.61,15,0.1
747,29,CONTAINS,539.78,16,0.15
747,70,CONTAINS,3638.66,19,0.15
747,83,CONTAINS,9309.54,12,0.2
748,54,CONTAINS,4990.86,5,0.2
748,77,CONTAINS,209.17,16,0.2
749,3,CONTAINS,3536.29,19,0.2
749,11,CONTAINS,1643.67,19,0.0
749,89,CONTAINS,4109.03,14,0.1
750,18,CONTAINS,6079.19,10,0.0
750,75,CONTAINS,4079.11,6,0.15
750,86,CONTAINS,5317.92,5,0.2
750,90,CONTAINS,5132.39,13,0.05
751,59,CONTAINS,7004.32,9,0.15
751,80,CONTAINS,8226.3,4,0.1
752,4,CONTAINS,3577.46,2,0.15
752,53,CONTAINS,6866.55,16,0.1
752,69,CONTAINS,2051.67,8,0.2
752,75,CONTAINS,4120.59,18,0.05
752,78,CONTAINS,4946.4,20,0.2
753,97,CONTAINS,1717.28,9,0.15
753,99,CONTAINS,994.02,3,0.0
754,62,CONTAINS,4983.89,3,0.15
755,100,CONTAINS,402.32,8,0.0
756,10,CONTAINS,2803.9,5,0.1
756,44,CONTAINS,4401.28,2,0.0
756,82,CONTAINS,4848.88,18,0.0
757,74,CONTAINS,1757.91,8,0.15
757,78,CONTAINS,5073.57,14,0.0
757,99,CONTAINS,929.01,3,0.05
758,70,CONTAINS,3496.08,5,0.2
759,3,CONTAINS,3476.43,3,0.2
759,12,CONTAINS,1882.62,19,0.05
759,34,CONTAINS,2919.3,4,0.0
759,45,CONTAINS,5499.24,3,0.2
760,21,CONTAINS,7131.22,1,0.05
760,33,CONTAINS,224.51,5,0.1
760,78,CONTAINS,4940.51,3,0.0
761,12,CONTAINS,1812.2,19,0.1
761,15,CONTAINS,2769.33,5,0.2
761,85,CONTAINS,9787.51,7,0.2
762,18,CONTAINS,5879.77,7,0.15
762,47,CONTAINS,8429.98,15,0.05
762,69,CONTAINS,1926.07,20,0.05
762,74,CONTAINS,1681.88,13,0.2
762,100,CONTAINS,413.01,10,0.2
763,56,CONTAINS,8280.22,6,0.2
763,71,CONTAINS,8405.68,20,0.2
764,30,CONTAINS,8327.44,10,0.05
764,74,CONTAINS,1736.99,12,0.05
764,83,CONTAINS,9498.15,18,0.0
764,94,CONTAINS,9786.93,4,0.2
765,22,CONTAINS,3966.75,7,0.1
765,33,CONTAINS,222.84,20,0.1
765,45,CONTAINS,5167.34,19,0.1
765,97,CONTAINS,1628.4,12,0.1
766,54,CONTAINS,5244.37,14,0.05
766,86,CONTAINS,5142.65,11,0.1
767,73,CONTAINS,4668.25,20,0.15
768,10,CONTAINS,2861.44,7,0.15
768,11,CONTAINS,1685.84,18,0.1
768,27,CONTAINS,9461.76,19,0.15
768,44,CONTAINS,4516.71,16,0.05
769,4,CONTAINS,3778.27,16,0.05
769,34,CONTAINS,2853.21,7,0.0
770,10,CONTAINS,2878.5,16,0.1
770,26,CONTAINS,4945.39,20,0.2
770,38,CONTAINS,9447.0,4,0.15
770,39,CONTAINS,654.94,18,0.1
770,84,CONTAINS,4685.95,6,0.0
771,53,CONTAINS,6800.98,12,0.1
771,92,CONTAINS,1240.41,13,0.05
772,45,CONTAINS,5490.4,16,0.15
772,57,CONTAINS,730.59,20,0.15
772,65,CONTAINS,4217.17,13,0.1
773,73,CONTAINS,4447.14,20,0.0
773,79,CONTAINS,8972.62,13,0.2
773,88,CONTAINS,5563.5,8,0.0
773,95,CONTAINS,1417.86,10,0.0
774,45,CONTAINS,5492.2,18,0.2
774,69,CONTAINS,1997.05,16,0.05
774,72,CONTAINS,9518.79,11,0.1
774,99,CONTAINS,950.31,13,0.2
775,53,CONTAINS,7132.98,1,0.1
775,79,CONTAINS,8548.89,19,0.1
776,40,CONTAINS,3967.12,9,0.15
776,48,CONTAINS,7281.65,2,0.2
776,56,CONTAINS,8458.98,1,0.1
776,62,CONTAINS,5143.43,14,0.1
776,87,CONTAINS,4278.87,1,0.0
777,17,CONTAINS,980.62,13,0.2
777,35,CONTAINS,5676.79,10,0.2
777,41,CONTAINS,3783.38,2,0.0
777,59,CONTAINS,6854.9,2,0.2
777,87,CONTAINS,4040.77,19,0.2
778,2,CONTAINS,913.88,3,0.2
778,32,CONTAINS,8584.58,10,0.15
779,30,CONTAINS,8711.24,15,0.0
779,51,CONTAINS,1788.55,2,0.0
779,66,CONTAINS,1861.4,3,0.0
779,76,CONTAINS,9363.01,18,0.15
779,95,CONTAINS,1339.79,10,0.15
780,13,CONTAINS,9238.18,10,0.2
780,50,CONTAINS,4994.81,16,0.2
780,61,CONTAINS,8269.48,15,0.1
780,100,CONTAINS,388.08,7,0.2
781,28,CONTAINS,599.68,14,0.1
781,53,CONTAINS,6628.02,4,0.1
781,54,CONTAINS,5025.31,14,0.15
782,24,CONTAINS,7217.97,19,0.15
782,42,CONTAINS,9489.76,3,0.2
782,78,CONTAINS,5301.34,10,0.15
782,90,CONTAINS,5149.49,10,0.05
782,93,CONTAINS,6597.84,17,0.0
783,26,CONTAINS,4934.15,13,0.0
783,96,CONTAINS,1275.54,16,0.0
784,2,CONTAINS,863.01,20,0.05
785,34,CONTAINS,2935.12,4,0.0
786,13,CONTAINS,9570.76,9,0.15
786,61,CONTAINS,8563.12,14,0.15
786,75,CONTAINS,4194.86,20,0.05
786,82,CONTAINS,4773.5,12,0.2
787,32,CONTAINS,8147.06,13,0.05
787,44,CONTAINS,4320.26,9,0.15
787,64,CONTAINS,937.81,3,0.2
788,33,CONTAINS,231.42,10,0.05
789,6,CONTAINS,254.34,4,0.2
789,43,CONTAINS,2942.07,18,0.15
789,68,CONTAINS,5366.35,5,0.1
789,92,CONTAINS,1210.84,8,0.2
790,36,CONTAINS,276.81,13,0.1
790,54,CONTAINS,4943.65,1,0.2
790,75,CONTAINS,3886.36,14,0.2
790,87,CONTAINS,4108.29,18,0.15
791,25,CONTAINS,1460.14,19,0.15
791,50,CONTAINS,4995.07,14,0.05
791,83,CONTAINS,9276.62,2,0.0
791,85,CONTAINS,9910.39,5,0.2
792,45,CONTAINS,5103.68,2,0.05
792,47,CONTAINS,8376.4,5,0.0
792,65,CONTAINS,4266.78,9,0.2
793,3,CONTAINS,3466.0,10,0.0
794,25,CONTAINS,1432.46,11,0.2
794,28,CONTAINS,611.87,12,0.1
794,32,CONTAINS,8096.31,18,0.05
794,88,CONTAINS,5767.01,10,0.1
795,60,CONTAINS,4682.28,11,0.0
795,77,CONTAINS,199.94,1,0.05
795,86,CONTAINS,4981.46,1,0.05
796,6,CONTAINS,259.05,17,0.2
796,8,CONTAINS,3119.23,7,0.2
796,39,CONTAINS,604.17,1,0.05
796,54,CONTAINS,5155.72,6,0.15
796,99,CONTAINS,994.66,14,0.15
797,9,CONTAINS,9157.19,2,0.2
797,15,CONTAINS,2849.55,3,0.05
797,37,CONTAINS,2845.81,1,0.15
797,45,CONTAINS,5166.67,4,0.15
797,82,CONTAINS,4636.57,1,0.15
798,32,CONTAINS,8133.3,7,0.2
799,56,CONTAINS,8336.37,11,0.05
800,5,CONTAINS,4513.64,20,0.2
800,18,CONTAINS,5617.35,19,0.1
801,42,CONTAINS,9885.58,14,0.15
802,22,CONTAINS,4204.64,17,0.05
802,42,CONTAINS,9728.12,17,0.1
802,69,CONTAINS,1941.24,17,0.2
803,36,CONTAINS,276.06,3,0.05
803,71,CONTAINS,7975.46,1,0.15
803,87,CONTAINS,4014.81,9,0.05
804,67,CONTAINS,5027.37,12,0.15
804,87,CONTAINS,4286.79,19,0.2
805,52,CONTAINS,9519.85,8,0.05
805,85,CONTAINS,9704.94,9,0.05
805,95,CONTAINS,1403.15,16,0.0
805,96,CONTAINS,1173.75,10,0.15
806,13,CONTAINS,9563.93,9,0.05
806,48,CONTAINS,8008.8,16,0.05
806,70,CONTAINS,3581.12,19,0.2
806,82,CONTAINS,4540.41,2,0.1
807,45,CONTAINS,5507.23,11,0.15
807,79,CONTAINS,9162.44,13,0.05
807,82,CONTAINS,4898.05,17,0.2
808,9,CONTAINS,9591.36,19,0.2
808,15,CONTAINS,2722.94,11,0.05
808,28,CONTAINS,614.55,12,0.0
808,38,CONTAINS,9413.16,18,0.15
808,92,CONTAINS,1246.61,5,0.1
809,27,CONTAINS,9784.05,10,0.05
809,33,CONTAINS,219.15,12,0.05
809,47,CONTAINS,8281.41,14,0.2
809,93,CONTAINS,6258.31,5,0.05
809,95,CONTAINS,1392.3,3,0.15
810,38,CONTAINS,9320.5,17,0.0
810,39,CONTAINS,625.83,11,0.15
810,46,CONTAINS,6324.04,5,0.1
810,53,CONTAINS,6921.4,19,0.05
811,81,CONTAINS,2112.59,2,0.0
812,94,CONTAINS,9143.89,7,0.2
813,43,CONTAINS,2872.09,3,0.05
814,42,CONTAINS,9274.7,16,0.05
814,60,CONTAINS,4675.41,16,0.05
814,64,CONTAINS,979.06,9,0.1
814,66,CONTAINS,1828.63,3,0.05
814,95,CONTAINS,1399.96,12,0.2
815,22,CONTAINS,4184.66,2,0.15
815,27,CONTAINS,9819.28,16,0.05
815,96,CONTAINS,1170.91,1,0.0
816,25,CONTAINS,1424.85,14,0.05
817,43,CONTAINS,2757.29,4,0.05
818,7,CONTAINS,6788.71,9,0.2
818,52,CONTAINS,8854.37,7,0.0
818,79,CONTAINS,9111.7,10,0.05
819,3,CONTAINS,3299.07,2,0.0
819,30,CONTAINS,8005.77,11,0.2
819,79,CONTAINS,8531.7,13,0.1
819,94,CONTAINS,9353.65,20,0.15
819,96,CONTAINS,1181.16,13,0.15
820,5,CONTAINS,4381.1,16,0.05
820,25,CONTAINS,1397.81,18,0.1
820,47,CONTAINS,8020.62,2,0.15
820,50,CONTAINS,5049.93,9,0.2
820,74,CONTAINS,1620.45,12,0.1
821,22,CONTAINS,3908.92,7,0.05
821,33,CONTAINS,215.21,13,0.0
821,66,CONTAINS,1861.5,7,0.15
822,5,CONTAINS,4226.51,2,0.1
822,53,CONTAINS,6584.99,12,0.15
822,81,CONTAINS,2097.25,4,0.05
822,83,CONTAINS,9655.8,8,0.05
823,32,CONTAINS,8054.38,12,0.15
823,84,CONTAINS,4571.83,4,0.0
824,86,CONTAINS,5339.42,16,0.1
825,34,CONTAINS,2836.02,11,0.05
825,46,CONTAINS,6392.0,15,0.05
825,47,CONTAINS,7710.28,6,0.0
825,76,CONTAINS,9139.78,5,0.0
826,11,CONTAINS,1734.73,17,0.1
826,61,CONTAINS,8493.11,11,0.15
826,71,CONTAINS,8387.18,19,0.0
826,85,CONTAINS,9589.89,10,0.2
826,97,CONTAINS,1695.37,16,0.15
827,1,CONTAINS,5722.95,11,0.2
827,33,CONTAINS,220.63,6,0.2
827,49,CONTAINS,7331.61,16,0.2
827,87,CONTAINS,4307.2,17,0.1
828,32,CONTAINS,8585.44,7,0.15
828,60,CONTAINS,4882.5,3,0.0
828,66,CONTAINS,1950.03,13,0.1
828,93,CONTAINS,6175.19,8,0.2
829,56,CONTAINS,7885.26,14,0.05
830,1,CONTAINS,5655.04,1,0.1
831,86,CONTAINS,5403.77,7,0.0
831,96,CONTAINS,1269.59,20,0.05
832,41,CONTAINS,3972.09,10,0.0
833,88,CONTAINS,5774.44,5,0.1
834,1,CONTAINS,5691.41,4,0.05
835,3,CONTAINS,3470.16,5,0.0
835,12,CONTAINS,1721.45,11,0.2
835,29,CONTAINS,493.11,2,0.15
835,73,CONTAINS,4635.89,17,0.0
836,51,CONTAINS,1786.74,10,0.1
836,73,CONTAINS,4587.88,4,0.05
836,80,CONTAINS,7735.78,19,0.2
837,49,CONTAINS,7025.63,9,0.2
838,42,CONTAINS,9426.77,1,0.2
838,46,CONTAINS,6412.9,18,0.05
839,53,CONTAINS,6848.85,12,0.05
840,29,CONTAINS,517.63,9,0.2
841,5,CONTAINS,4515.6,6,0.15
841,12,CONTAINS,1746.65,19,0.1
841,32,CONTAINS,8189.1,19,0.05
842,15,CONTAINS,2802.79,10,0.15
842,50,CONTAINS,5154.73,19,0.1
842,70,CONTAINS,3671.06,6,0.0
843,24,CONTAINS,7678.19,1,0.1
843,64,CONTAINS,910.47,13,0.1
843,95,CONTAINS,1447.1,15,0.15
844,1,CONTAINS,5525.27,5,0.2
844,9,CONTAINS,9180.41,18,0.15
844,28,CONTAINS,593.28,12,0.05
844,88,CONTAINS,5728.85,19,0.15
845,6,CONTAINS,270.68,13,0.15
845,48,CONTAINS,7826.65,11,0.2
845,72,CONTAINS,9853.86,14,0.05
846,9,CONTAINS,9539.96,19,0.15
846,12,CONTAINS,1876.78,19,0.15
846,85,CONTAINS,9829.38,2,0.1
847,62,CONTAINS,5287.99,3,0.0
847,85,CONTAINS,9583.64,15,0.1
848,9,CONTAINS,9202.95,1,0.1
848,49,CONTAINS,7602.51,20,0.2
848,52,CONTAINS,9702.07,4,0.05
848,81,CONTAINS,2159.97,11,0.2
849,5,CONTAINS,4260.93,5,0.2
849,9,CONTAINS,9541.44,13,0.05
849,24,CONTAINS,7711.79,3,0.15
849,45,CONTAINS,5279.39,15,0.1
850,89,CONTAINS,4185.27,19,0.05
850,92,CONTAINS,1247.8,4,0.15
851,13,CONTAINS,9116.93,7,0.05
851,21,CONTAINS,7121.58,5,0.2
851,29,CONTAINS,498.31,4,0.1
851,79,CONTAINS,9039.1,18,0.15
851,96,CONTAINS,1196.9,7,0.1
852,17,CONTAINS,1012.8,4,0.2
853,61,CONTAINS,8569.87,2,0.0
853,75,CONTAINS,3870.12,15,0.1
853,100,CONTAINS,421.0,4,0.05
854,12,CONTAINS,1795.24,13,0.15
854,93,CONTAINS,6295.47,14,0.15
855,23,CONTAINS,5822.79,4,0.2
855,36,CONTAINS,275.93,1,0.2
855,45,CONTAINS,5411.01,12,0.1
855,81,CONTAINS,1959.15,17,0.15
